investor_id,total_sips,avg_gap_days,max_gap_days,status
INV000630,7,68.66666666666667,161.0,High Risk / Stopped
INV000631,6,54.0,145.0,Irregular
INV000632,1,,,Irregular
INV000633,5,107.75,183.0,High Risk / Stopped
INV000634,9,52.25,147.0,Irregular
INV000635,6,75.0,240.0,High Risk / Stopped
INV000636,3,56.0,77.0,Irregular
INV000637,3,38.0,48.0,Irregular
INV000638,4,165.66666666666666,246.0,High Risk / Stopped
INV000639,3,84.0,129.0,High Risk / Stopped
INV000640,1,,,Irregular
INV000641,6,54.8,126.0,Irregular
INV000642,9,53.5,139.0,Irregular
INV000643,4,103.0,299.0,High Risk / Stopped
INV000644,4,11.333333333333334,13.0,Irregular
INV000645,6,66.0,127.0,High Risk / Stopped
INV000646,7,62.333333333333336,138.0,High Risk / Stopped
INV000647,1,,,Irregular
INV000648,4,65.33333333333333,88.0,High Risk / Stopped
INV000649,5,92.25,294.0,High Risk / Stopped
INV000650,3,217.0,260.0,High Risk / Stopped
INV000651,6,94.0,304.0,High Risk / Stopped
INV000652,6,93.8,262.0,High Risk / Stopped
INV000653,2,164.0,164.0,High Risk / Stopped
INV000654,1,,,Irregular
INV000656,3,141.0,197.0,High Risk / Stopped
INV000657,8,64.71428571428571,106.0,High Risk / Stopped
INV000658,5,94.75,191.0,High Risk / Stopped
INV000659,4,166.66666666666666,228.0,High Risk / Stopped
INV000660,5,52.5,102.0,Irregular
INV000661,5,105.75,227.0,High Risk / Stopped
INV000662,8,66.14285714285714,185.0,High Risk / Stopped
INV000663,6,94.4,247.0,High Risk / Stopped
INV000664,4,91.66666666666667,149.0,High Risk / Stopped
INV000665,10,36.22222222222222,148.0,Irregular
INV000666,5,77.25,170.0,High Risk / Stopped
INV000667,6,68.0,134.0,High Risk / Stopped
INV000668,3,254.0,339.0,High Risk / Stopped
INV000669,1,,,Irregular
INV000670,3,99.0,143.0,High Risk / Stopped
INV000671,4,125.0,218.0,High Risk / Stopped
INV000672,2,33.0,33.0,Irregular
INV000673,6,92.8,235.0,High Risk / Stopped
INV000674,1,,,Irregular
INV000675,6,62.8,155.0,High Risk / Stopped
INV000676,11,35.3,106.0,Irregular
INV000677,1,,,Irregular
INV000678,7,63.333333333333336,140.0,High Risk / Stopped
INV000679,3,68.0,123.0,High Risk / Stopped
INV000680,2,158.0,158.0,High Risk / Stopped
INV000681,3,137.5,246.0,High Risk / Stopped
INV000682,2,374.0,374.0,High Risk / Stopped
INV000683,9,54.5,137.0,Irregular
INV000684,3,201.5,212.0,High Risk / Stopped
INV000685,1,,,Irregular
INV000686,1,,,Irregular
INV000687,3,177.0,223.0,High Risk / Stopped
INV000688,2,81.0,81.0,High Risk / Stopped
INV000689,5,74.25,110.0,High Risk / Stopped
INV000690,8,56.285714285714285,134.0,Irregular
INV000691,6,66.4,163.0,High Risk / Stopped
INV000692,1,,,Irregular
INV000693,2,378.0,378.0,High Risk / Stopped
INV000695,5,86.5,229.0,High Risk / Stopped
INV000696,4,104.66666666666667,193.0,High Risk / Stopped
INV000698,9,52.25,219.0,Irregular
INV000699,6,42.8,147.0,Irregular
INV000700,3,60.5,93.0,High Risk / Stopped
INV000701,7,83.66666666666667,298.0,High Risk / Stopped
INV000702,2,287.0,287.0,High Risk / Stopped
INV000703,3,173.0,286.0,High Risk / Stopped
INV000704,5,101.25,246.0,High Risk / Stopped
INV000705,2,247.0,247.0,High Risk / Stopped
INV000706,5,93.5,221.0,High Risk / Stopped
INV000707,9,34.375,106.0,Consistent
INV000708,4,131.66666666666666,222.0,High Risk / Stopped
INV000709,7,65.16666666666667,128.0,High Risk / Stopped
INV000710,6,88.6,264.0,High Risk / Stopped
INV000711,4,130.66666666666666,247.0,High Risk / Stopped
INV000713,3,114.5,177.0,High Risk / Stopped
INV000714,9,37.0,95.0,Irregular
INV000715,5,58.75,154.0,Irregular
INV000716,1,,,Irregular
INV000717,4,155.33333333333334,282.0,High Risk / Stopped
INV000718,7,57.833333333333336,118.0,Irregular
INV000719,7,72.83333333333333,185.0,High Risk / Stopped
INV000720,5,123.75,217.0,High Risk / Stopped
INV000721,4,52.0,67.0,Irregular
INV000722,3,114.0,179.0,High Risk / Stopped
INV000723,5,108.25,398.0,High Risk / Stopped
INV000724,6,81.2,227.0,High Risk / Stopped
INV000725,7,67.66666666666667,92.0,High Risk / Stopped
INV000726,2,151.0,151.0,High Risk / Stopped
INV000727,3,13.0,25.0,Irregular
INV000728,5,37.75,85.0,Irregular
INV000729,4,146.33333333333334,196.0,High Risk / Stopped
INV000730,1,,,Irregular
INV000731,2,19.0,19.0,Irregular
INV000732,4,82.0,130.0,High Risk / Stopped
INV000733,2,355.0,355.0,High Risk / Stopped
INV000734,8,64.0,180.0,High Risk / Stopped
INV000735,4,143.33333333333334,306.0,High Risk / Stopped
INV000736,5,99.75,181.0,High Risk / Stopped
INV000737,6,92.6,168.0,High Risk / Stopped
INV000738,4,53.666666666666664,63.0,Irregular
INV000739,4,68.66666666666667,82.0,High Risk / Stopped
INV000740,1,,,Irregular
INV000741,5,89.75,151.0,High Risk / Stopped
INV000742,4,91.33333333333333,213.0,High Risk / Stopped
INV000743,3,158.0,243.0,High Risk / Stopped
INV000744,4,76.33333333333333,135.0,High Risk / Stopped
INV000745,4,144.0,309.0,High Risk / Stopped
INV000746,2,209.0,209.0,High Risk / Stopped
INV000747,6,84.6,205.0,High Risk / Stopped
INV000748,2,175.0,175.0,High Risk / Stopped
INV000749,5,111.25,190.0,High Risk / Stopped
INV000750,9,26.5,84.0,Consistent
INV000751,9,53.0,193.0,Irregular
INV000752,3,197.0,269.0,High Risk / Stopped
INV000753,3,134.5,186.0,High Risk / Stopped
INV000754,7,72.33333333333333,103.0,High Risk / Stopped
INV000755,3,120.0,229.0,High Risk / Stopped
INV000756,4,78.0,157.0,High Risk / Stopped
INV000757,3,208.5,226.0,High Risk / Stopped
INV000758,5,113.5,223.0,High Risk / Stopped
INV000759,7,83.0,156.0,High Risk / Stopped
INV000760,2,148.0,148.0,High Risk / Stopped
INV000761,7,75.16666666666667,173.0,High Risk / Stopped
INV000762,2,118.0,118.0,High Risk / Stopped
INV000763,1,,,Irregular
INV000764,5,100.75,299.0,High Risk / Stopped
INV000765,4,99.33333333333333,142.0,High Risk / Stopped
INV000766,3,177.5,247.0,High Risk / Stopped
INV000767,3,123.5,227.0,High Risk / Stopped
INV000768,8,60.0,124.0,Irregular
INV000769,5,85.75,206.0,High Risk / Stopped
INV000770,1,,,Irregular
INV000771,4,121.66666666666667,176.0,High Risk / Stopped
INV000772,6,46.0,81.0,Irregular
INV000774,7,73.66666666666667,169.0,High Risk / Stopped
INV000775,4,73.33333333333333,151.0,High Risk / Stopped
INV000776,8,59.42857142857143,116.0,Irregular
INV000777,6,66.0,121.0,High Risk / Stopped
INV000778,8,59.714285714285715,182.0,Irregular
INV000779,6,75.0,153.0,High Risk / Stopped
INV000780,1,,,Irregular
INV000781,4,83.0,191.0,High Risk / Stopped
INV000782,5,42.5,105.0,Irregular
INV000783,6,89.8,187.0,High Risk / Stopped
INV000784,2,435.0,435.0,High Risk / Stopped
INV000785,6,32.6,66.0,Consistent
INV000786,9,64.125,199.0,High Risk / Stopped
INV000787,1,,,Irregular
INV000788,4,105.0,159.0,High Risk / Stopped
INV000789,8,55.142857142857146,225.0,Irregular
INV000790,1,,,Irregular
INV000791,4,107.0,188.0,High Risk / Stopped
INV000792,2,271.0,271.0,High Risk / Stopped
INV000793,8,69.14285714285714,149.0,High Risk / Stopped
INV000794,1,,,Irregular
INV000795,1,,,Irregular
INV000796,3,146.5,255.0,High Risk / Stopped
INV000797,4,156.0,382.0,High Risk / Stopped
INV000798,1,,,Irregular
INV000799,5,121.25,249.0,High Risk / Stopped
INV000800,4,144.66666666666666,333.0,High Risk / Stopped
INV000801,3,107.0,131.0,High Risk / Stopped
INV000802,1,,,Irregular
INV000803,7,77.16666666666667,147.0,High Risk / Stopped
INV000804,3,160.5,261.0,High Risk / Stopped
INV000806,4,83.0,113.0,High Risk / Stopped
INV000808,3,208.0,292.0,High Risk / Stopped
INV000809,4,120.66666666666667,262.0,High Risk / Stopped
INV000810,5,85.5,133.0,High Risk / Stopped
INV000811,2,291.0,291.0,High Risk / Stopped
INV000813,4,121.33333333333333,319.0,High Risk / Stopped
INV000814,6,94.0,195.0,High Risk / Stopped
INV000815,2,266.0,266.0,High Risk / Stopped
INV000816,3,149.5,216.0,High Risk / Stopped
INV000818,2,422.0,422.0,High Risk / Stopped
INV000819,3,87.5,116.0,High Risk / Stopped
INV000820,2,207.0,207.0,High Risk / Stopped
INV000821,2,53.0,53.0,Irregular
INV000822,7,55.5,141.0,Irregular
INV000823,7,39.666666666666664,69.0,Irregular
INV000824,3,211.0,383.0,High Risk / Stopped
INV000825,3,127.0,190.0,High Risk / Stopped
INV000826,3,214.0,398.0,High Risk / Stopped
INV000827,8,58.285714285714285,122.0,Irregular
INV000828,1,,,Irregular
INV000829,5,117.75,194.0,High Risk / Stopped
INV000830,6,72.2,165.0,High Risk / Stopped
INV000831,5,67.5,134.0,High Risk / Stopped
INV000832,2,251.0,251.0,High Risk / Stopped
INV000833,8,67.28571428571429,182.0,High Risk / Stopped
INV000834,3,130.0,241.0,High Risk / Stopped
INV000835,1,,,Irregular
INV000836,6,84.8,123.0,High Risk / Stopped
INV000837,1,,,Irregular
INV000838,2,176.0,176.0,High Risk / Stopped
INV000839,1,,,Irregular
INV000840,3,191.0,280.0,High Risk / Stopped
INV000841,3,176.0,277.0,High Risk / Stopped
INV000842,1,,,Irregular
INV000843,6,55.6,102.0,Irregular
INV000844,7,66.16666666666667,151.0,High Risk / Stopped
INV000845,3,105.5,201.0,High Risk / Stopped
INV000846,3,181.0,272.0,High Risk / Stopped
INV000847,6,47.8,75.0,Irregular
INV000848,1,,,Irregular
INV000849,4,61.333333333333336,97.0,High Risk / Stopped
INV000850,3,41.5,60.0,Irregular
INV000851,5,83.75,217.0,High Risk / Stopped
INV000852,3,215.0,363.0,High Risk / Stopped
INV000853,10,49.333333333333336,193.0,Irregular
INV000854,9,61.25,170.0,High Risk / Stopped
INV000855,3,229.0,355.0,High Risk / Stopped
INV000856,5,78.25,128.0,High Risk / Stopped
INV000857,4,19.0,34.0,Irregular
INV000858,9,44.875,157.0,Irregular
INV000859,2,264.0,264.0,High Risk / Stopped
INV000860,5,106.75,231.0,High Risk / Stopped
INV000861,5,106.75,325.0,High Risk / Stopped
INV000862,6,91.2,372.0,High Risk / Stopped
INV000863,1,,,Irregular
INV000864,6,40.8,106.0,Irregular
INV000865,9,45.75,99.0,Irregular
INV000866,1,,,Irregular
INV000867,2,234.0,234.0,High Risk / Stopped
INV000868,1,,,Irregular
INV000869,6,65.4,100.0,High Risk / Stopped
INV000870,5,68.0,94.0,High Risk / Stopped
INV000871,1,,,Irregular
INV000872,1,,,Irregular
INV000873,7,73.5,299.0,High Risk / Stopped
INV000874,9,62.125,149.0,High Risk / Stopped
INV000875,1,,,Irregular
INV000876,4,48.666666666666664,66.0,Irregular
INV000877,6,59.4,159.0,Irregular
INV000878,2,66.0,66.0,High Risk / Stopped
INV000879,3,85.0,108.0,High Risk / Stopped
INV000880,4,141.33333333333334,274.0,High Risk / Stopped
INV000881,10,46.111111111111114,155.0,Irregular
INV000882,1,,,Irregular
INV000883,2,257.0,257.0,High Risk / Stopped
INV000884,2,38.0,38.0,Irregular
INV000885,5,108.75,261.0,High Risk / Stopped
INV000886,1,,,Irregular
INV000887,7,65.66666666666667,268.0,High Risk / Stopped
INV000888,7,80.33333333333333,166.0,High Risk / Stopped
INV000889,2,263.0,263.0,High Risk / Stopped
INV000890,3,24.5,34.0,Irregular
INV000891,4,126.66666666666667,279.0,High Risk / Stopped
INV000892,3,182.0,302.0,High Risk / Stopped
INV000893,7,59.5,147.0,Irregular
INV000894,6,55.0,105.0,Irregular
INV000895,3,204.5,306.0,High Risk / Stopped
INV000896,2,173.0,173.0,High Risk / Stopped
INV000897,3,124.5,159.0,High Risk / Stopped
INV000898,2,5.0,5.0,Irregular
INV000899,1,,,Irregular
INV000900,2,131.0,131.0,High Risk / Stopped
INV000901,6,54.0,95.0,Irregular
INV000902,5,73.0,83.0,High Risk / Stopped
INV000904,3,197.0,208.0,High Risk / Stopped
INV000905,1,,,Irregular
INV000906,3,143.5,282.0,High Risk / Stopped
INV000907,6,59.2,139.0,Irregular
INV000908,4,37.333333333333336,57.0,Irregular
INV000909,4,131.0,151.0,High Risk / Stopped
INV000910,5,88.25,151.0,High Risk / Stopped
INV000911,1,,,Irregular
INV000912,4,116.66666666666667,175.0,High Risk / Stopped
INV000913,4,152.66666666666666,242.0,High Risk / Stopped
INV000914,5,107.0,170.0,High Risk / Stopped
INV000915,4,130.33333333333334,178.0,High Risk / Stopped
INV000916,1,,,Irregular
INV000918,2,56.0,56.0,Irregular
INV000919,3,110.0,204.0,High Risk / Stopped
INV000920,6,75.6,220.0,High Risk / Stopped
INV000921,2,290.0,290.0,High Risk / Stopped
INV000922,4,100.0,126.0,High Risk / Stopped
INV000923,1,,,Irregular
INV000924,1,,,Irregular
INV000925,3,107.5,135.0,High Risk / Stopped
INV000926,6,80.0,111.0,High Risk / Stopped
INV000927,5,36.75,74.0,Irregular
INV000928,1,,,Irregular
INV000929,7,58.166666666666664,116.0,Irregular
INV000930,8,32.42857142857143,118.0,Consistent
INV000931,5,86.25,124.0,High Risk / Stopped
INV000933,3,199.0,326.0,High Risk / Stopped
INV000934,2,59.0,59.0,Irregular
INV000935,9,30.875,73.0,Consistent
INV000936,1,,,Irregular
INV000937,1,,,Irregular
INV000938,2,153.0,153.0,High Risk / Stopped
INV000939,8,60.57142857142857,154.0,High Risk / Stopped
INV000940,1,,,Irregular
INV000941,2,455.0,455.0,High Risk / Stopped
INV000942,7,53.0,92.0,Irregular
INV000943,1,,,Irregular
INV000944,3,165.0,282.0,High Risk / Stopped
INV000945,1,,,Irregular
INV000946,3,129.0,234.0,High Risk / Stopped
INV000947,4,127.33333333333333,221.0,High Risk / Stopped
INV000948,2,17.0,17.0,Irregular
INV000949,7,67.5,135.0,High Risk / Stopped
INV000950,6,91.0,215.0,High Risk / Stopped
INV000951,1,,,Irregular
INV000953,3,141.5,185.0,High Risk / Stopped
INV000954,5,126.75,244.0,High Risk / Stopped
INV000955,3,186.5,267.0,High Risk / Stopped
INV000956,1,,,Irregular
INV000957,4,114.66666666666667,237.0,High Risk / Stopped
INV000958,3,164.0,315.0,High Risk / Stopped
INV000959,5,48.0,84.0,Irregular
INV000960,3,110.5,218.0,High Risk / Stopped
INV000961,4,151.66666666666666,240.0,High Risk / Stopped
INV000962,5,86.0,166.0,High Risk / Stopped
INV000963,3,138.0,231.0,High Risk / Stopped
INV000964,2,59.0,59.0,Irregular
INV000965,1,,,Irregular
INV000966,2,119.0,119.0,High Risk / Stopped
INV000967,2,47.0,47.0,Irregular
INV000968,2,302.0,302.0,High Risk / Stopped
INV000969,4,88.33333333333333,201.0,High Risk / Stopped
INV000970,4,41.0,60.0,Irregular
INV000971,7,46.833333333333336,139.0,Irregular
INV000972,5,62.0,77.0,High Risk / Stopped
INV000974,7,73.5,143.0,High Risk / Stopped
INV000975,1,,,Irregular
INV000977,10,48.77777777777778,147.0,Irregular
INV000978,4,93.66666666666667,177.0,High Risk / Stopped
INV000979,6,79.8,115.0,High Risk / Stopped
INV000980,8,44.42857142857143,121.0,Irregular
INV000981,6,50.4,104.0,Irregular
INV000982,3,42.0,70.0,Irregular
INV000983,4,94.33333333333333,198.0,High Risk / Stopped
INV000984,4,89.33333333333333,150.0,High Risk / Stopped
INV000985,3,149.5,223.0,High Risk / Stopped
INV000986,7,60.833333333333336,182.0,High Risk / Stopped
INV000987,2,132.0,132.0,High Risk / Stopped
INV000988,1,,,Irregular
INV000989,3,249.0,426.0,High Risk / Stopped
INV000990,4,133.0,263.0,High Risk / Stopped
INV000991,1,,,Irregular
INV000992,4,138.66666666666666,240.0,High Risk / Stopped
INV000993,1,,,Irregular
INV000994,6,63.8,167.0,High Risk / Stopped
INV000995,4,18.0,24.0,Irregular
INV000997,4,85.0,156.0,High Risk / Stopped
INV000998,4,52.666666666666664,113.0,Irregular
INV000999,5,66.75,145.0,High Risk / Stopped
INV001001,8,60.285714285714285,137.0,High Risk / Stopped
INV001002,7,41.666666666666664,85.0,Irregular
INV001003,2,138.0,138.0,High Risk / Stopped
INV001004,3,93.0,147.0,High Risk / Stopped
INV001005,6,93.6,206.0,High Risk / Stopped
INV001006,5,58.0,142.0,Irregular
INV001007,1,,,Irregular
INV001008,7,64.66666666666667,191.0,High Risk / Stopped
INV001009,3,120.0,176.0,High Risk / Stopped
INV001010,1,,,Irregular
INV001011,3,241.5,418.0,High Risk / Stopped
INV001012,5,40.5,102.0,Irregular
INV001013,6,96.8,164.0,High Risk / Stopped
INV001014,4,151.0,357.0,High Risk / Stopped
INV001015,2,85.0,85.0,High Risk / Stopped
INV001016,3,170.0,199.0,High Risk / Stopped
INV001017,6,67.0,142.0,High Risk / Stopped
INV001019,9,44.875,180.0,Irregular
INV001020,2,54.0,54.0,Irregular
INV001021,7,68.66666666666667,186.0,High Risk / Stopped
INV001023,8,72.42857142857143,202.0,High Risk / Stopped
INV001024,3,179.5,306.0,High Risk / Stopped
INV001025,6,38.8,76.0,Irregular
INV001026,6,69.4,132.0,High Risk / Stopped
INV001027,5,77.25,149.0,High Risk / Stopped
INV001028,4,85.33333333333333,182.0,High Risk / Stopped
INV001029,5,69.5,168.0,High Risk / Stopped
INV001030,1,,,Irregular
INV001031,5,114.0,415.0,High Risk / Stopped
INV001032,1,,,Irregular
INV001033,1,,,Irregular
INV001034,3,100.0,182.0,High Risk / Stopped
INV001035,1,,,Irregular
INV001036,4,164.0,296.0,High Risk / Stopped
INV001037,10,42.0,86.0,Irregular
INV001038,2,113.0,113.0,High Risk / Stopped
INV001039,6,66.2,187.0,High Risk / Stopped
INV001040,2,132.0,132.0,High Risk / Stopped
INV001041,7,83.0,195.0,High Risk / Stopped
INV001042,3,117.5,200.0,High Risk / Stopped
INV001043,5,124.25,235.0,High Risk / Stopped
INV001044,2,117.0,117.0,High Risk / Stopped
INV001045,5,69.75,191.0,High Risk / Stopped
INV001046,2,36.0,36.0,Irregular
INV001047,7,66.16666666666667,142.0,High Risk / Stopped
INV001048,8,47.0,84.0,Irregular
INV001049,4,136.0,177.0,High Risk / Stopped
INV001050,4,130.33333333333334,156.0,High Risk / Stopped
INV001051,8,54.142857142857146,139.0,Irregular
INV001052,2,285.0,285.0,High Risk / Stopped
INV001053,8,55.857142857142854,116.0,Irregular
INV001054,2,183.0,183.0,High Risk / Stopped
INV001055,6,93.2,177.0,High Risk / Stopped
INV001056,1,,,Irregular
INV001057,2,228.0,228.0,High Risk / Stopped
INV001058,4,61.333333333333336,109.0,High Risk / Stopped
INV001059,3,207.0,333.0,High Risk / Stopped
INV001060,9,53.375,89.0,Irregular
INV001061,9,51.125,141.0,Irregular
INV001062,3,101.5,201.0,High Risk / Stopped
INV001063,8,43.285714285714285,120.0,Irregular
INV001064,9,59.5,160.0,Irregular
INV001065,4,116.0,253.0,High Risk / Stopped
INV001066,2,32.0,32.0,Irregular
INV001067,3,187.5,246.0,High Risk / Stopped
INV001068,4,102.66666666666667,261.0,High Risk / Stopped
INV001069,8,41.285714285714285,98.0,Irregular
INV001070,6,97.0,329.0,High Risk / Stopped
INV001071,2,23.0,23.0,Irregular
INV001072,2,128.0,128.0,High Risk / Stopped
INV001073,3,7.0,14.0,Irregular
INV001074,5,68.75,119.0,High Risk / Stopped
INV001075,5,76.5,105.0,High Risk / Stopped
INV001076,2,298.0,298.0,High Risk / Stopped
INV001077,3,112.5,191.0,High Risk / Stopped
INV001079,5,111.5,308.0,High Risk / Stopped
INV001080,4,37.0,54.0,Irregular
INV001081,2,395.0,395.0,High Risk / Stopped
INV001082,4,113.66666666666667,209.0,High Risk / Stopped
INV001083,4,70.0,117.0,High Risk / Stopped
INV001084,1,,,Irregular
INV001085,2,155.0,155.0,High Risk / Stopped
INV001086,2,112.0,112.0,High Risk / Stopped
INV001087,5,95.25,175.0,High Risk / Stopped
INV001088,4,72.33333333333333,163.0,High Risk / Stopped
INV001089,1,,,Irregular
INV001090,1,,,Irregular
INV001091,4,101.66666666666667,138.0,High Risk / Stopped
INV001092,7,77.33333333333333,186.0,High Risk / Stopped
INV001093,4,52.333333333333336,134.0,Irregular
INV001094,2,145.0,145.0,High Risk / Stopped
INV001095,2,244.0,244.0,High Risk / Stopped
INV001096,5,68.25,176.0,High Risk / Stopped
INV001099,8,26.142857142857142,63.0,Consistent
INV001100,1,,,Irregular
INV001101,4,142.33333333333334,189.0,High Risk / Stopped
INV001102,7,55.333333333333336,87.0,Irregular
INV001103,4,111.0,142.0,High Risk / Stopped
INV001104,1,,,Irregular
INV001105,1,,,Irregular
INV001106,3,237.5,300.0,High Risk / Stopped
INV001107,3,46.0,72.0,Irregular
INV001108,3,144.0,199.0,High Risk / Stopped
INV001109,3,87.0,118.0,High Risk / Stopped
INV001110,2,147.0,147.0,High Risk / Stopped
INV001111,3,101.5,201.0,High Risk / Stopped
INV001112,5,50.0,66.0,Irregular
INV001113,4,46.666666666666664,73.0,Irregular
INV001114,2,406.0,406.0,High Risk / Stopped
INV001115,6,81.4,290.0,High Risk / Stopped
INV001116,9,58.125,194.0,Irregular
INV001117,8,61.714285714285715,137.0,High Risk / Stopped
INV001118,4,124.33333333333333,204.0,High Risk / Stopped
INV001119,2,327.0,327.0,High Risk / Stopped
INV001120,2,72.0,72.0,High Risk / Stopped
INV001121,3,134.5,197.0,High Risk / Stopped
INV001122,2,309.0,309.0,High Risk / Stopped
INV001123,5,107.0,203.0,High Risk / Stopped
INV001124,3,89.0,159.0,High Risk / Stopped
INV001126,2,23.0,23.0,Irregular
INV001127,2,189.0,189.0,High Risk / Stopped
INV001128,3,72.0,122.0,High Risk / Stopped
INV001129,1,,,Irregular
INV001130,7,76.83333333333333,131.0,High Risk / Stopped
INV001131,4,156.66666666666666,191.0,High Risk / Stopped
INV001132,1,,,Irregular
INV001133,4,69.33333333333333,112.0,High Risk / Stopped
INV001134,1,,,Irregular
INV001136,2,58.0,58.0,Irregular
INV001137,7,57.0,120.0,Irregular
INV001138,4,134.66666666666666,351.0,High Risk / Stopped
INV001139,2,325.0,325.0,High Risk / Stopped
INV001140,6,60.4,125.0,High Risk / Stopped
INV001141,6,97.6,132.0,High Risk / Stopped
INV001142,7,42.833333333333336,106.0,Irregular
INV001143,3,85.0,146.0,High Risk / Stopped
INV001144,3,125.5,194.0,High Risk / Stopped
INV001145,3,23.0,39.0,Irregular
INV001146,1,,,Irregular
